"ZVarPDF_TA","TPDFMean","PVVarPDF_TA","PVPDF_TA","rhoPDF_TA","ZPDF_TA","Points:0","Points:1","Points:2"
5.40505e-03,1.65843e+03,3.90842e+00,6.44419e+00,2.06182e-01,2.24435e-01,4.10381e-01,1.22942e-02,0.00000e+00
5.31499e-03,1.64827e+03,3.87579e+00,6.41392e+00,2.06758e-01,2.23155e-01,4.12095e-01,1.25612e-02,0.00000e+00
1.10726e-04,3.31069e+02,9.45624e-02,1.62444e-01,1.05412e+00,5.56169e-03,3.91148e-01,6.11486e-02,0.00000e+00
4.52471e-20,2.94000e+02,3.81936e-17,9.11045e-10,1.19624e+00,3.13202e-11,2.62338e-01,1.14199e-01,0.00000e+00
1.60528e-20,2.94000e+02,1.35483e-17,4.82635e-10,1.19624e+00,1.65898e-11,2.59774e-01,1.16949e-01,0.00000e+00
9.26574e-04,9.85913e+02,7.91747e-01,2.88641e+00,3.54300e-01,9.87204e-02,6.48913e-01,1.06978e-02,0.00000e+00
9.34298e-04,9.90652e+02,7.98314e-01,2.92088e+00,3.51390e-01,9.98997e-02,6.45435e-01,1.04624e-02,0.00000e+00
2.96120e-15,2.94000e+02,2.50981e-12,2.62288e-08,1.19624e+00,9.01020e-10,2.12070e-01,9.21160e-02,0.00000e+00
2.30982e-05,2.96166e+02,6.63446e-03,1.19921e-02,1.05582e+00,9.99258e-01,2.81869e-02,1.16483e-03,0.00000e+00
1.15534e-05,2.95219e+02,3.18305e-03,6.40367e-03,1.05937e+00,9.99599e-01,2.76699e-02,9.52717e-04,0.00000e+00
3.88544e-05,2.97243e+02,1.16344e-02,1.85118e-02,1.05175e+00,9.98866e-01,2.77382e-02,1.36861e-03,0.00000e+00
1.55173e-09,2.94014e+02,1.28971e-06,4.73331e-05,1.19619e+00,1.64049e-06,1.54309e-02,1.96105e-02,0.00000e+00
7.17758e-04,3.27085e+02,2.01698e-01,1.83987e-01,9.58641e-01,9.88414e-01,1.06307e-02,2.94594e-03,0.00000e+00
4.98829e-04,3.17721e+02,1.35870e-01,1.29948e-01,9.86765e-01,9.91733e-01,1.07696e-02,2.85382e-03,0.00000e+00
4.14897e-04,3.12794e+02,1.12157e-01,1.03848e-01,1.00134e+00,9.93360e-01,1.06563e-02,2.79550e-03,0.00000e+00
3.20349e-02,1.57197e+03,6.22139e+00,7.50336e+00,2.05033e-01,4.93237e-01,1.42670e-01,8.09880e-03,0.00000e+00
5.03718e-07,2.96395e+02,4.19416e-04,1.00403e-02,1.18647e+00,3.48577e-04,9.71017e-02,1.87221e-02,0.00000e+00
1.26555e-10,2.94001e+02,1.07195e-07,5.48858e-06,1.19623e+00,1.88658e-07,5.67675e-02,4.39756e-02,0.00000e+00
1.44197e-04,3.03962e+02,4.18227e-02,5.64565e-02,1.02880e+00,9.96526e-01,1.98165e-02,2.19599e-03,0.00000e+00
4.85966e-04,3.25334e+02,1.53930e-01,1.78456e-01,9.63008e-01,9.89365e-01,1.97272e-02,2.61886e-03,0.00000e+00
3.26234e-04,3.16320e+02,1.00104e-01,1.26348e-01,9.89349e-01,9.92387e-01,2.01090e-02,2.49930e-03,0.00000e+00
1.48864e-12,2.94000e+02,1.25550e-09,5.72850e-07,1.19624e+00,1.97319e-08,6.63895e-02,4.86268e-02,0.00000e+00
6.20844e-04,9.32099e+02,5.30631e-01,2.68607e+00,3.71539e-01,9.18652e-02,6.95095e-01,3.98537e-03,0.00000e+00
6.20546e-04,9.25848e+02,5.30386e-01,2.66101e+00,3.73484e-01,9.10081e-02,6.98884e-01,4.33086e-03,0.00000e+00
7.94003e-04,3.60418e+02,3.45066e-01,3.86558e-01,8.68973e-01,9.79832e-01,7.94771e-02,1.19448e-03,0.00000e+00
4.38629e-04,4.73689e+02,3.51300e-01,7.12334e-01,7.56124e-01,2.48078e-02,7.81276e-02,1.38817e-02,0.00000e+00
1.45842e-02,1.44570e+03,6.12079e+00,5.57054e+00,2.34943e-01,2.14578e-01,2.26324e-01,1.84715e-02,0.00000e+00
2.89803e-02,1.34735e+03,8.86569e+00,6.60096e+00,2.35902e-01,6.38500e-01,1.69735e-01,5.83553e-03,0.00000e+00
2.34116e-09,2.94029e+02,1.98837e-06,1.05175e-04,1.19614e+00,3.60969e-06,1.11423e-01,3.50588e-02,0.00000e+00
1.27067e-08,2.94133e+02,1.07703e-05,4.80734e-04,1.19577e+00,1.65218e-05,4.93468e-02,2.29374e-02,0.00000e+00
2.34296e-08,2.94201e+02,1.98880e-05,7.39100e-04,1.19552e+00,2.53780e-05,5.75271e-02,2.29636e-02,0.00000e+00
6.42748e-03,5.92211e+02,2.89895e+00,1.83172e+00,5.38432e-01,9.06431e-01,4.41271e-02,3.52065e-03,0.00000e+00
5.33794e-12,2.94000e+02,4.49260e-09,8.07193e-07,1.19624e+00,2.78090e-08,2.91621e-01,8.44644e-02,0.00000e+00
2.87381e-03,4.48836e+02,1.11480e+00,9.14775e-01,7.06271e-01,9.50001e-01,2.71669e-02,3.20492e-03,0.00000e+00
3.17304e-02,1.48155e+03,7.51338e+00,7.23625e+00,2.15468e-01,5.63909e-01,1.60377e-01,7.14996e-03,0.00000e+00
6.62257e-03,6.13928e+02,2.53149e+00,1.91169e+00,5.15705e-01,8.93124e-01,1.42259e-02,3.65739e-03,0.00000e+00
9.84764e-06,2.98551e+02,8.41502e-03,2.21357e-02,1.17458e+00,7.57436e-04,4.57806e-01,7.56407e-02,0.00000e+00
6.48449e-05,3.19834e+02,5.54158e-02,1.09892e-01,1.09665e+00,3.76003e-03,4.55737e-01,7.13990e-02,0.00000e+00
1.18705e-05,2.99737e+02,1.01429e-02,2.65274e-02,1.17017e+00,9.07726e-04,4.54476e-01,7.44168e-02,0.00000e+00
4.88921e-08,2.94334e+02,4.15407e-05,1.10418e-03,1.19516e+00,3.78849e-05,3.53797e-01,6.47168e-02,0.00000e+00
1.45057e-02,1.05115e+03,6.84228e+00,4.82520e+00,3.04107e-01,7.53887e-01,2.86636e-02,4.35089e-03,0.00000e+00
1.51145e-02,1.11275e+03,7.12455e+00,5.21069e+00,2.87712e-01,7.34035e-01,2.81910e-02,4.43617e-03,0.00000e+00
1.50667e-03,1.17320e+03,1.28439e+00,3.79013e+00,2.96413e-01,1.29661e-01,5.59413e-01,4.09348e-03,0.00000e+00
6.83457e-03,1.21826e+03,3.69558e+00,4.20462e+00,2.83705e-01,1.54167e-01,6.53792e-02,9.63245e-03,0.00000e+00
8.56775e-03,1.30515e+03,4.06652e+00,4.70951e+00,2.64004e-01,1.76645e-01,6.47062e-02,9.24255e-03,0.00000e+00
2.00618e-04,3.06197e+02,5.72189e-02,7.00746e-02,1.02073e+00,9.95657e-01,1.73735e-02,2.39215e-03,0.00000e+00
7.69719e-05,1.88190e+03,5.64903e-02,7.62214e+00,1.80771e-01,2.63733e-01,1.18063e-02,6.75128e-03,0.00000e+00
1.66985e-03,6.88726e+02,1.41123e+00,1.60481e+00,5.13348e-01,5.50425e-02,3.48115e-01,4.25177e-02,0.00000e+00
2.48888e-03,8.05688e+02,2.07674e+00,2.13583e+00,4.35900e-01,7.33404e-02,3.47949e-01,3.93762e-02,0.00000e+00
2.00557e-03,7.39657e+02,1.68700e+00,1.84171e+00,4.74959e-01,6.31979e-02,3.45965e-01,4.09375e-02,0.00000e+00
8.66333e-03,1.35516e+03,4.00753e+00,4.97444e+00,2.53871e-01,1.87027e-01,6.05120e-02,8.87889e-03,0.00000e+00
1.96945e-03,7.62260e+02,1.43308e+00,1.92905e+00,4.68572e-01,6.78634e-02,7.26864e-02,1.19553e-02,0.00000e+00
9.65254e-04,6.15983e+02,7.50123e-01,1.28511e+00,5.81436e-01,4.48508e-02,7.33129e-02,1.26733e-02,0.00000e+00
1.99151e-03,7.61039e+02,1.46009e+00,1.93054e+00,4.65987e-01,6.79190e-02,7.36854e-02,1.20306e-02,0.00000e+00
2.32220e-02,1.72309e+03,4.44449e+00,8.45968e+00,1.87024e-01,4.66563e-01,2.47509e-01,8.62118e-03,0.00000e+00
2.36920e-02,1.73187e+03,4.41791e+00,8.40552e+00,1.86675e-01,4.50718e-01,2.46154e-01,9.39298e-03,0.00000e+00
2.38345e-02,1.74283e+03,4.40210e+00,8.34453e+00,1.86362e-01,4.32898e-01,2.47071e-01,1.01456e-02,0.00000e+00
1.30024e-12,2.94000e+02,1.10868e-09,1.01102e-06,1.19624e+00,3.46105e-08,5.44619e-01,1.14398e-01,0.00000e+00
6.14148e-10,2.94012e+02,5.17391e-07,3.95909e-05,1.19620e+00,1.36392e-06,4.91638e-02,3.10504e-02,0.00000e+00
1.18764e-09,2.94017e+02,1.00254e-06,6.07170e-05,1.19618e+00,2.09057e-06,4.88440e-02,2.96477e-02,0.00000e+00
8.74980e-03,1.17032e+03,4.87248e+00,3.95948e+00,2.95357e-01,1.44804e-01,2.03556e-01,2.02994e-02,0.00000e+00
9.11102e-05,1.84305e+03,7.16268e-02,7.41052e+00,1.84804e-01,2.57720e-01,3.79353e-03,8.04870e-03,0.00000e+00
1.85450e-02,1.15977e+03,8.35619e+00,5.61545e+00,2.72184e-01,7.24942e-01,1.95204e-01,3.35978e-03,0.00000e+00
8.17584e-03,7.20020e+02,4.38663e+00,2.68800e+00,4.38650e-01,8.70589e-01,1.59569e-01,1.72935e-03,0.00000e+00
6.75764e-09,2.94038e+02,5.72944e-06,1.81367e-04,1.19606e+00,6.24102e-06,1.52494e-01,3.62167e-02,0.00000e+00
4.81625e-05,1.88180e+03,3.71230e-02,7.62178e+00,1.80718e-01,2.63549e-01,9.98769e-03,6.95752e-03,0.00000e+00
3.62428e-05,1.88733e+03,2.78088e-02,7.65433e+00,1.80181e-01,2.64766e-01,9.50735e-03,6.86705e-03,0.00000e+00
1.31525e-02,1.82882e+03,2.69784e+00,9.44412e+00,1.73689e-01,4.70863e-01,2.83376e-01,2.82541e-03,0.00000e+00
1.26635e-02,1.82890e+03,2.64331e+00,9.47620e+00,1.73420e-01,4.72966e-01,2.83948e-01,1.41295e-03,0.00000e+00
1.26595e-02,1.82101e+03,2.65107e+00,9.45930e+00,1.73784e-01,4.75771e-01,2.82620e-01,1.82076e-03,0.00000e+00
2.20679e-03,9.93907e+02,1.88198e+00,2.94368e+00,3.52579e-01,1.00715e-01,5.02981e-01,3.80712e-02,0.00000e+00
0.00000e+00,2.94000e+02,-1.40130e-45,5.90243e-15,1.19624e+00,1.38675e-24,7.61671e-02,1.36677e-01,0.00000e+00
1.31136e-04,1.90067e+03,7.13082e-02,7.78538e+00,1.78562e-01,2.71573e-01,1.36878e-02,6.40989e-03,0.00000e+00
1.96752e-04,1.91737e+03,7.94398e-02,7.95375e+00,1.76489e-01,2.80279e-01,1.40467e-02,6.19042e-03,0.00000e+00
2.14448e-04,1.92083e+03,7.60013e-02,7.99096e+00,1.76066e-01,2.82288e-01,1.33232e-02,6.12087e-03,0.00000e+00
6.71316e-10,2.94012e+02,5.60038e-07,3.83087e-05,1.19620e+00,1.32545e-06,2.20615e-02,2.23225e-02,0.00000e+00
3.14074e-02,1.46837e+03,6.98998e+00,7.04099e+00,2.18938e-01,5.54685e-01,8.52808e-02,6.33811e-03,0.00000e+00
4.34157e-12,2.94000e+02,3.60704e-09,8.80904e-07,1.19624e+00,3.06075e-08,9.15156e-03,2.03915e-02,0.00000e+00
7.00477e-08,2.94556e+02,5.94377e-05,2.14105e-03,1.19415e+00,7.35261e-05,4.55010e-02,1.83955e-02,0.00000e+00
2.40740e-08,2.94108e+02,2.04273e-05,5.07577e-04,1.19574e+00,1.74283e-05,7.08541e-02,2.66208e-02,0.00000e+00
3.33587e-03,1.05942e+03,2.81862e+00,3.27655e+00,3.30169e-01,1.12254e-01,4.34139e-01,3.56622e-02,0.00000e+00
2.52563e-02,1.68926e+03,5.14088e+00,7.53348e+00,1.95369e-01,3.57716e-01,2.12746e-01,1.25207e-02,0.00000e+00
2.62791e-02,1.69308e+03,5.08477e+00,7.65109e+00,1.94317e-01,3.75995e-01,2.11371e-01,1.18942e-02,0.00000e+00
2.37067e-02,1.66887e+03,5.36698e+00,7.27760e+00,1.98817e-01,3.30916e-01,2.11879e-01,1.33348e-02,0.00000e+00
1.22864e-02,1.92175e+03,3.62065e+00,9.07007e+00,1.70284e-01,3.63685e-01,3.15875e-01,8.85178e-03,0.00000e+00
1.19201e-02,1.93458e+03,3.20467e+00,9.26332e+00,1.68487e-01,3.76153e-01,3.15044e-01,7.57571e-03,0.00000e+00
5.07834e-04,4.43423e+02,4.32319e-01,6.17101e-01,7.84724e-01,2.11782e-02,3.07555e-01,4.44895e-02,0.00000e+00
6.20338e-03,1.21376e+03,4.68678e+00,4.12133e+00,2.85313e-01,1.43220e-01,3.44496e-01,2.92337e-02,0.00000e+00
5.50792e-03,1.14812e+03,4.26512e+00,3.75981e+00,3.03549e-01,1.30234e-01,3.46617e-01,3.08236e-02,0.00000e+00
6.67378e-03,1.26822e+03,4.95249e+00,4.39174e+00,2.73048e-01,1.52976e-01,3.46436e-01,2.80623e-02,0.00000e+00
1.08072e-14,2.94000e+02,9.14963e-12,4.55572e-07,1.19624e+00,1.56785e-08,3.63462e-01,1.01081e-01,0.00000e+00
1.26365e-02,1.69281e+03,4.71336e+00,8.53574e+00,1.88573e-01,5.07780e-01,1.12907e-02,4.65512e-03,0.00000e+00
2.43859e-03,8.73367e+02,2.07294e+00,2.43738e+00,4.00026e-01,8.34522e-02,4.27613e-01,4.21881e-02,0.00000e+00
1.04366e-13,2.94000e+02,8.78397e-11,3.07939e-08,1.19624e+00,1.05894e-09,2.49620e-01,9.31457e-02,0.00000e+00
2.37424e-12,2.94000e+02,1.99832e-09,1.87520e-07,1.19624e+00,6.44664e-09,2.50886e-01,9.00474e-02,0.00000e+00
8.58915e-15,2.94000e+02,7.22390e-12,5.69476e-08,1.19624e+00,1.95710e-09,2.14626e-01,8.37585e-02,0.00000e+00
7.87873e-03,1.85006e+03,4.10625e+00,7.87124e+00,1.81171e-01,2.86318e-01,3.65467e-01,9.70390e-03,0.00000e+00
2.68693e-02,1.57848e+03,6.19050e+00,7.86579e+00,2.02369e-01,5.41036e-01,2.17759e-01,7.24545e-03,0.00000e+00
2.62313e-02,1.64748e+03,5.25555e+00,7.24120e+00,2.00694e-01,3.50137e-01,1.72781e-01,1.15598e-02,0.00000e+00
5.99096e-04,3.45232e+02,2.53146e-01,2.94437e-01,9.07797e-01,9.84414e-01,7.09256e-02,1.25133e-03,0.00000e+00
4.16847e-04,3.35277e+02,1.71535e-01,2.36577e-01,9.33997e-01,9.87337e-01,7.05854e-02,9.23371e-04,0.00000e+00
1.53071e-02,1.85625e+03,4.31270e+00,8.63237e+00,1.76593e-01,3.54359e-01,2.98862e-01,1.18117e-02,0.00000e+00
8.78833e-05,2.96937e+02,2.39264e-02,1.67209e-02,1.05304e+00,9.98902e-01,1.00270e-02,2.40399e-03,0.00000e+00
1.39833e-04,2.98906e+02,3.66730e-02,2.79990e-02,1.04601e+00,9.98163e-01,1.01604e-02,2.50334e-03,0.00000e+00
1.69244e-09,2.94007e+02,1.43715e-06,3.66740e-05,1.19620e+00,1.25925e-06,1.30303e-01,4.57565e-02,0.00000e+00
3.39107e-09,2.94009e+02,2.88210e-06,6.60628e-05,1.19617e+00,2.26704e-06,1.30974e-01,4.43795e-02,0.00000e+00
1.08755e-18,2.94000e+02,9.12367e-16,1.14878e-09,1.19624e+00,3.95975e-11,1.12179e-01,8.84474e-02,0.00000e+00
4.40296e-18,2.94000e+02,3.69299e-15,2.11484e-09,1.19624e+00,7.29275e-11,1.10216e-01,8.64631e-02,0.00000e+00
1.39014e-10,2.94003e+02,1.17909e-07,1.12423e-05,1.19623e+00,3.86174e-07,8.70041e-02,4.41137e-02,0.00000e+00
1.59505e-10,2.94004e+02,1.35450e-07,9.95837e-06,1.19623e+00,3.42069e-07,8.65709e-02,4.27844e-02,0.00000e+00
1.23558e-09,2.94006e+02,1.04961e-06,3.05838e-05,1.19621e+00,1.04970e-06,1.23719e-01,4.52456e-02,0.00000e+00
8.95608e-03,6.89254e+02,4.10270e+00,2.47011e+00,4.67579e-01,8.74566e-01,4.12470e-02,3.77320e-03,0.00000e+00
4.49999e-04,5.41448e+02,3.83157e-01,9.77180e-01,6.53155e-01,3.34962e-02,4.62605e-02,1.19927e-02,0.00000e+00
1.34770e-02,1.88635e+03,2.63441e+00,9.44560e+00,1.70378e-01,4.28965e-01,2.93936e-01,5.94320e-03,0.00000e+00
1.61745e-25,2.94000e+02,1.36050e-22,1.64874e-13,1.19624e+00,5.49508e-15,2.35798e-02,7.57152e-02,0.00000e+00
3.09499e-03,1.06735e+03,2.62481e+00,3.31957e+00,3.26961e-01,1.13662e-01,4.57630e-01,3.52527e-02,0.00000e+00
3.83243e-22,2.94000e+02,3.22415e-19,2.11379e-12,1.19624e+00,7.27937e-14,6.79831e-02,9.54397e-02,0.00000e+00
5.73637e-08,2.94401e+02,4.87572e-05,1.53112e-03,1.19474e+00,5.25337e-05,5.81905e-02,2.08648e-02,0.00000e+00
3.46591e-02,1.34171e+03,8.08235e+00,6.07783e+00,2.52926e-01,5.77237e-01,7.61844e-04,3.80518e-03,0.00000e+00
3.74484e-03,4.67036e+02,1.20994e+00,9.98776e-01,6.77006e-01,9.40252e-01,9.10448e-03,3.45269e-03,0.00000e+00
7.16943e-06,2.96043e+02,6.12991e-03,1.32325e-02,1.18330e+00,4.52548e-04,6.74314e-01,1.12020e-01,0.00000e+00
8.76482e-03,1.50494e+03,5.75838e+00,5.71996e+00,2.27323e-01,2.02643e-01,3.45146e-01,2.24317e-02,0.00000e+00
4.40003e-11,2.94001e+02,3.72605e-08,7.25392e-06,1.19623e+00,2.49282e-07,2.17455e-01,6.59338e-02,0.00000e+00
3.83693e-11,2.94001e+02,3.25079e-08,7.25947e-06,1.19623e+00,2.49547e-07,2.16346e-01,6.42123e-02,0.00000e+00
1.47693e-03,9.54083e+02,1.25347e+00,2.78749e+00,3.66213e-01,9.55963e-02,3.47095e-02,9.52655e-03,0.00000e+00
7.35437e-16,2.94000e+02,6.23632e-13,3.44863e-08,1.19624e+00,1.18584e-09,1.90888e-01,8.42186e-02,0.00000e+00
1.41528e-04,1.84542e+03,2.08824e-02,7.83165e+00,1.81713e-01,2.88619e-01,6.05073e-04,4.17136e-03,0.00000e+00
2.09847e-02,1.75242e+03,4.04669e+00,8.67564e+00,1.83657e-01,4.62921e-01,2.57951e-01,8.32480e-03,0.00000e+00
6.80661e-21,2.94000e+02,5.71332e-18,3.00293e-10,1.19624e+00,1.03398e-11,9.10195e-02,8.72557e-02,0.00000e+00
2.60836e-04,3.16324e+02,9.49603e-02,1.28474e-01,9.88462e-01,9.92805e-01,4.54113e-02,1.58010e-03,0.00000e+00
3.25307e-04,3.21211e+02,1.19496e-01,1.55892e-01,9.74191e-01,9.91327e-01,4.59259e-02,1.68136e-03,0.00000e+00
1.30895e-04,3.07430e+02,4.61984e-02,7.52313e-02,1.01786e+00,9.95715e-01,4.56422e-02,1.18001e-03,0.00000e+00
3.68596e-07,2.95643e+02,3.12563e-04,5.95530e-03,1.19037e+00,2.04674e-04,8.66173e-02,1.89531e-02,0.00000e+00
1.67503e-02,1.79208e+03,3.36867e+00,9.08765e+00,1.78429e-01,4.70117e-01,2.72644e-01,6.37256e-03,0.00000e+00
1.58873e-02,1.77895e+03,3.38883e+00,9.13109e+00,1.79075e-01,4.84731e-01,2.72509e-01,5.05593e-03,0.00000e+00
1.62710e-03,1.09696e+03,1.38350e+00,3.45799e+00,3.16437e-01,1.18526e-01,2.79050e-02,8.96015e-03,0.00000e+00
1.92480e-02,1.27641e+03,8.21869e+00,6.42279e+00,2.46216e-01,6.83612e-01,2.09393e-01,3.54526e-03,0.00000e+00
2.05999e-02,1.31346e+03,8.15397e+00,6.64200e+00,2.39178e-01,6.67600e-01,2.10316e-01,3.93488e-03,0.00000e+00
5.29046e-30,2.94000e+02,4.43935e-27,8.30501e-15,1.19624e+00,8.52660e-17,1.89676e-01,1.33665e-01,0.00000e+00
4.19073e-04,3.28684e+02,1.57244e-01,1.96960e-01,9.53187e-01,9.89154e-01,4.79055e-02,1.83279e-03,0.00000e+00
3.13252e-11,2.94001e+02,2.66096e-08,2.16598e-06,1.19624e+00,7.43964e-08,1.03734e-01,5.21979e-02,0.00000e+00
1.34300e-10,2.94001e+02,1.14146e-07,4.00238e-06,1.19624e+00,1.37379e-07,1.05806e-01,5.23989e-02,0.00000e+00
1.96626e-02,1.75496e+03,3.93105e+00,8.79608e+00,1.82693e-01,4.72234e-01,2.61491e-01,7.56448e-03,0.00000e+00
1.85877e-02,1.73269e+03,4.02412e+00,8.84371e+00,1.83744e-01,4.92922e-01,2.61175e-01,6.30966e-03,0.00000e+00
4.74003e-18,2.94000e+02,4.01132e-15,9.82818e-09,1.19624e+00,3.38132e-10,3.08826e-01,1.10235e-01,0.00000e+00
6.52698e-19,2.94000e+02,5.51876e-16,2.81652e-09,1.19624e+00,9.68325e-11,3.10547e-01,1.15356e-01,0.00000e+00
2.81975e-18,2.94000e+02,2.38368e-15,7.97246e-09,1.19624e+00,2.74283e-10,3.13885e-01,1.12288e-01,0.00000e+00
2.25284e-02,1.75513e+03,4.16080e+00,8.46207e+00,1.84672e-01,4.35436e-01,2.52788e-01,9.76227e-03,0.00000e+00
1.80642e-03,6.91585e+02,1.34694e+00,1.61044e+00,5.17521e-01,5.68409e-02,8.55828e-02,1.33984e-02,0.00000e+00
8.80483e-04,8.41002e+02,7.52650e-01,2.23522e+00,4.16688e-01,7.64458e-02,6.70868e-01,4.11384e-02,0.00000e+00
3.07350e-02,1.48884e+03,7.54494e+00,7.31220e+00,2.14475e-01,5.70583e-01,1.80690e-01,7.03728e-03,0.00000e+00
1.11261e-04,3.32493e+02,9.47542e-02,1.58975e-01,1.05667e+00,5.45824e-03,3.00561e-01,4.70896e-02,0.00000e+00
1.57389e-03,1.32612e+03,1.28344e+00,4.69958e+00,2.82746e-01,1.64751e-01,3.72522e-04,9.15214e-03,0.00000e+00
1.58179e-03,1.25039e+03,1.29519e+00,4.28085e+00,3.11001e-01,1.50184e-01,1.72369e-04,9.17189e-03,0.00000e+00
2.90274e-16,2.94000e+02,2.45056e-13,5.30627e-09,1.19624e+00,1.82429e-10,1.92491e-01,9.28767e-02,0.00000e+00
4.32329e-03,8.69146e+02,2.81017e+00,2.47519e+00,4.02936e-01,8.93291e-02,1.00108e-01,1.38000e-02,0.00000e+00
1.37270e-02,1.32402e+03,5.49061e+00,4.91867e+00,2.57161e-01,1.94875e-01,1.14513e-01,1.22454e-02,0.00000e+00
1.04309e-02,1.76925e+03,3.47658e+00,8.85557e+00,1.81035e-01,4.72584e-01,1.19879e-02,4.79261e-03,0.00000e+00
1.67075e-02,1.27088e+03,7.55947e+00,6.16006e+00,2.49714e-01,6.68541e-01,1.22145e-02,4.28468e-03,0.00000e+00
1.07445e-09,2.94019e+02,8.97240e-07,6.17458e-05,1.19618e+00,2.13818e-06,1.95077e-01,4.46859e-02,0.00000e+00
2.56477e-02,1.59786e+03,5.28033e+00,6.94311e+00,2.06913e-01,3.38821e-01,1.16596e-01,9.73097e-03,0.00000e+00
1.08950e-02,7.86848e+02,5.64108e+00,3.15021e+00,4.01013e-01,8.47956e-01,1.60182e-01,2.26360e-03,0.00000e+00
3.56020e-03,1.47019e+03,2.92975e+00,5.36076e+00,2.33799e-01,1.84045e-01,4.59049e-01,1.18132e-02,0.00000e+00
3.97681e-03,1.52694e+03,3.19887e+00,5.63226e+00,2.25895e-01,1.93785e-01,4.46316e-01,1.08043e-02,0.00000e+00
4.07442e-03,1.50759e+03,3.28052e+00,5.56617e+00,2.27827e-01,1.91505e-01,4.46390e-01,1.31117e-02,0.00000e+00
5.37244e-22,2.94000e+02,4.45784e-19,6.04606e-12,1.19623e+00,2.09616e-13,1.81460e-03,3.30983e-02,0.00000e+00
2.44775e-21,2.94000e+02,2.03139e-18,2.81153e-11,1.19624e+00,9.75295e-13,3.81044e-03,3.23790e-02,0.00000e+00
2.48941e-04,3.04404e+02,6.64345e-02,5.81154e-02,1.02780e+00,9.96247e-01,1.06952e-02,2.64628e-03,0.00000e+00
1.98401e-04,3.01961e+02,5.25407e-02,4.44183e-02,1.03601e+00,9.97112e-01,1.05727e-02,2.59842e-03,0.00000e+00
4.83769e-09,2.94055e+02,4.10872e-06,1.83988e-04,1.19606e+00,6.31723e-06,1.10205e-01,3.20066e-02,0.00000e+00
4.18760e-08,2.94487e+02,3.49443e-05,1.79046e-03,1.19450e+00,6.18936e-05,1.53556e-02,1.46656e-02,0.00000e+00
1.84045e-02,1.28090e+03,7.72294e+00,6.10975e+00,2.50729e-01,6.55305e-01,6.37191e-03,4.10622e-03,0.00000e+00
6.58879e-11,2.94002e+02,5.59367e-08,3.32504e-06,1.19624e+00,1.14264e-07,9.88381e-02,4.89451e-02,0.00000e+00
5.30968e-11,2.94002e+02,4.50107e-08,3.91908e-06,1.19624e+00,1.34712e-07,1.00449e-01,4.94652e-02,0.00000e+00
7.16704e-11,2.94002e+02,6.08356e-08,4.44607e-06,1.19624e+00,1.52798e-07,1.00115e-01,4.79481e-02,0.00000e+00
1.96989e-03,6.64948e+02,1.54662e+00,1.56473e+00,5.22233e-01,5.45060e-02,2.17982e-01,2.83471e-02,0.00000e+00
1.33603e-20,2.94000e+02,1.12206e-17,2.45919e-10,1.19624e+00,8.47364e-12,1.50899e-01,9.99578e-02,0.00000e+00
3.81314e-19,2.94000e+02,3.20420e-16,6.06753e-10,1.19624e+00,2.09016e-11,1.50763e-01,9.63938e-02,0.00000e+00
2.13705e-20,2.94000e+02,1.79659e-17,3.35365e-10,1.19624e+00,1.15525e-11,1.48346e-01,9.81012e-02,0.00000e+00
3.10527e-02,1.55897e+03,5.85109e+00,7.35007e+00,2.07789e-01,4.88530e-01,8.26077e-02,6.87854e-03,0.00000e+00
3.13399e-02,1.45904e+03,7.12091e+00,7.00517e+00,2.20188e-01,5.63552e-01,8.27403e-02,6.24489e-03,0.00000e+00
3.13767e-09,2.94008e+02,2.66645e-06,6.54471e-05,1.19618e+00,2.24646e-06,1.28098e-01,4.40230e-02,0.00000e+00
1.75972e-09,2.94010e+02,1.49514e-06,4.62209e-05,1.19619e+00,1.58712e-06,1.27454e-01,4.26597e-02,0.00000e+00
1.19746e-03,3.40202e+02,3.22230e-01,2.62964e-01,9.19990e-01,9.83141e-01,7.36105e-03,3.14149e-03,0.00000e+00
1.03496e-07,2.94496e+02,8.74383e-05,1.96684e-03,1.19431e+00,6.80613e-05,1.16379e-01,2.31307e-02,0.00000e+00
1.47522e-03,7.66942e+02,1.26051e+00,1.93163e+00,4.58376e-01,6.60742e-02,5.16810e-01,5.10262e-02,0.00000e+00
1.36457e-03,7.35427e+02,1.16608e+00,1.79133e+00,4.79041e-01,6.12749e-02,5.13889e-01,5.24796e-02,0.00000e+00
3.52518e-04,1.84218e+03,5.79937e-02,7.88015e+00,1.81667e-01,2.93969e-01,7.45934e-04,4.19567e-03,0.00000e+00
3.46913e-07,2.97049e+02,2.92751e-04,1.27260e-02,1.18391e+00,4.37935e-04,2.01046e-02,1.32343e-02,0.00000e+00
6.41348e-38,2.94000e+02,4.31305e-35,5.90250e-15,1.19624e+00,1.60586e-20,5.33706e-02,1.15735e-01,0.00000e+00
3.90659e-03,1.56869e+03,3.11400e+00,5.81553e+00,2.20959e-01,2.00255e-01,4.42704e-01,6.79714e-03,0.00000e+00
3.71674e-09,2.94021e+02,3.10261e-06,8.24011e-05,1.19616e+00,2.84342e-06,3.87662e-02,2.62073e-02,0.00000e+00
5.07800e-09,2.94030e+02,4.23816e-06,1.17129e-04,1.19613e+00,4.04252e-06,3.86992e-02,2.51115e-02,0.00000e+00
